Amount,Sender_Balance,Receiver_Balance,Tx_Freq,Hop_Count,Time_Delta,Is_Mixing,Network_Centrality,Label
559.6814746374391,781950.7374259289,13998.092843828357,9.37741157402997,6,1113.7246633897869,0,0.824243794223258,0
6852.912647139676,88637.56986523485,365535.1371840749,0.11978100427283422,7,39.04968011431553,0,0.7046287924669087,0
45001.93190598677,79846.9675723642,278237.179692039,4.567518732083431,12,382.7062115263412,0,0.26441739004171627,0
43695.76497735014,306770.0357373875,909017.2504296683,5.391994435177455,2,509.0022839487736,0,0.5398657377834328,0
29874.68097749371,35947.88119601777,477906.1757236185,28.469270551447696,2,1155.1837732332892,0,0.6857796809999596,0
30029.837853078334,500429.73651926435,234575.33413428432,37.959891971842175,8,1226.8614801876238,0,0.47654856930231515,0
33255.18336056731,394782.0662702183,981583.3445964025,22.84401326535926,5,677.5279218850568,0,0.13059691917865812,0
8776.810218386245,557025.9125431492,246744.23040558834,20.71298768497714,5,1420.1786926849336,0,0.4438889648301034,0
45721.45317678874,298788.5386696905,763024.145079196,6.605619986491251,13,763.5135580139654,1,0.25966738362510033,1
20944.338539354736,485754.002990427,649550.6193303473,45.05064611097202,7,733.1888645888084,0,0.1721520426545584,0
19163.09502719238,334744.76585905376,462228.0927744553,36.7599927618257,5,772.6694061502285,1,0.23947246194610294,1
25950.696087089047,195208.0922233086,405835.102515647,20.845541026713864,6,1062.926951211217,0,0.8078597301991556,0
2357.8286790850016,649366.6811378149,872382.4793071897,4.850736084118424,9,542.312872051262,0,0.3950528691306012,0
8322.50560411641,673435.9014991852,475082.38860906195,42.30422205455603,9,1305.3414210811472,0,0.8108293280228117,0
36904.30048515426,829231.6927497501,375357.13922992576,8.481620895341745,12,791.2660049351845,0,0.12696190448185607,0
4149.105409577072,874751.7831537249,354250.204894491,33.66902932245397,9,619.2979234043296,0,0.5747160711509752,0
30161.573952224746,704461.9043679155,275868.0048025671,16.98041318193378,6,354.39022451936455,0,0.5926385741739696,0
12275.001992969235,687498.086697512,408965.9516045373,42.97774613672619,11,528.2112204068442,1,0.8840432044449247,1
19470.887745958407,56675.665336472506,119917.98771184914,29.347260865382097,9,950.0664384268249,1,0.4966050627790106,1
14441.799901167287,109779.24145817153,65123.032738620415,11.369569762561815,13,1402.2635412472541,0,0.631941051561472,0
17790.07909608281,812562.7103908734,541467.5299921723,0.6332118556466371,12,838.1942593305934,0,0.933054957768193,0
35955.10480016043,232951.26162363155,454261.5288098979,10.617913141616652,10,772.8211847763341,0,0.06334348858764394,0
14863.114564002519,355565.060217083,173392.27990689976,18.26680641587951,3,436.00329486975085,1,0.5710514636836963,1
28324.56796844189,145297.35367587683,106799.20921705443,35.41924733850757,6,1325.8132944841198,0,0.07901841799624842,0
23807.75960593299,195151.968574919,143267.23506826744,10.805594716661526,11,884.4900829922406,0,0.7654072164611012,0
33186.92155647878,775417.2353702062,315244.4993688712,13.075230091586649,8,1222.0525462547737,0,0.37352942216752294,0
46842.118668844654,261859.61951553827,451484.6675007572,21.755009422648047,14,95.27761869756561,0,0.50370331433902,0
36631.27913954041,449034.96626419015,193350.10930641185,2.146046033697935,2,1102.4958550418185,0,0.4549744342988833,0
10754.86952575193,151671.37305923927,755624.98411737,38.42007391952542,2,378.0877713157047,0,0.03199337209568953,0
1568.8449217136208,677929.9063160986,193324.37910127232,3.937731280853746,13,1377.7076448404405,0,0.10112726300502572,0
13120.579574548256,728269.7341334762,124126.44995408483,36.850935570901406,8,209.31110349685935,0,0.12272470132107649,0
29757.94575570574,361692.3178987138,994554.8692306681,13.398113572564402,1,155.0034206790604,0,0.6444922862943762,0
2580.776416077675,784746.6461227506,447711.5632273891,22.996523401191958,9,495.3332889598898,0,0.6797194496038943,0
24823.348697589805,239906.65192212645,170007.01716038157,20.519779820418727,3,433.43876268689223,1,0.7820933790121974,1
29846.174017355293,691903.8621001561,894556.9480236599,12.663075494384145,1,1419.99157074701,1,0.30380680425668716,1
16718.852101939872,729964.581420454,231091.62459116615,12.785639600226373,1,899.3988834407619,1,0.528096277730535,1
38547.90106525364,968657.3777887763,925579.9553590406,47.45249349263692,7,1122.4354407881124,0,0.6284841973034513,1
5338.846674157253,232321.66518671627,118960.85364608966,15.273582756237674,2,204.10191539907095,0,0.4308908692344614,0
3766.13770897308,93710.48004275274,841814.6959384326,9.154610010133258,2,1433.4487811488002,1,0.8038797103894292,0
36412.155922618134,263035.4222897866,184267.10862259867,12.524613972699788,2,1245.8365762805722,1,0.5009076345416054,1
24779.61089714786,122862.19658211905,938337.6485752539,34.76007891005632,2,1366.1999107341067,0,0.36767158185279114,0
34423.23579742252,169694.30849430966,574243.6427147684,15.443897919935623,9,313.20444783555877,0,0.30655443120248715,0
21747.018656801272,334114.5118559744,189913.6957476588,8.580286849429248,6,465.98386279161645,0,0.7599423531644895,0
12327.637641622949,413990.7467220009,844820.0542887242,20.724248468797086,6,1254.2872830118806,1,0.12141083449599732,0
40956.92486053325,903724.2257513795,390575.99217086734,5.877335157278946,10,536.778801089467,0,0.3342174466807154,0
39972.79978965927,195615.77150002107,732813.4212621582,19.933292421444683,2,19.484081747900994,0,0.8230917605255245,1
34737.876578012794,971758.9759212162,643440.7215563033,43.11103551217073,14,1351.6525720582708,0,0.5612785260610732,0
13614.535410125834,810153.2098961717,714294.522436856,18.645607792662062,4,269.5726258435873,1,0.6920688912778122,1
29515.631036785664,881471.389893441,343714.89447557833,25.706898740474166,14,20.593679136019958,0,0.9325777827847761,0
18055.08510803194,929443.9897402434,938825.4872114677,39.45704299113372,6,435.8333797463988,0,0.0410879437685181,0
4588.1878455984415,753241.1971411207,559813.1463257411,25.79874684346758,13,985.7656448343859,0,0.48354367640590956,0
45866.50563735752,788779.8316170612,77560.60999318282,2.3694429754689494,6,912.448426134669,0,0.017962277334111487,0
6849.563359638881,437818.29660561954,66734.00736009938,10.743501671022681,6,287.33931883574115,0,0.534804837698634,0
47512.36531750191,510450.23467624397,738229.6278505336,44.713183217730524,4,672.1586859136755,0,0.001915268648915669,1
22305.828590168207,932485.4267666342,849974.436149998,40.109259160985985,9,979.3647846986115,0,0.2760319737952185,0
9264.795112642596,378255.91155264946,695279.635091173,38.03342388080592,10,824.097377220253,0,0.12772407733728275,0
27099.628359444123,41947.073064207194,277497.3114757574,27.37348533066169,7,1046.8021354601767,0,0.14241237431243836,0
43648.56233546165,762754.3854747729,225903.96149575198,17.66304976009862,1,632.0853786771461,0,0.20104176907447657,0
36613.92207161396,573157.5117175184,565436.589508961,34.71920816043614,8,562.5286150009393,1,0.9157700288085385,1
40329.991781593875,814875.9623433116,196779.49803556193,33.167502719875735,3,83.03777194324887,0,0.7407147899933948,1
32942.58050186876,75551.26661096212,379099.75647029805,32.13807605935462,1,1285.5378249286712,0,0.86151705529921,1
34616.90546024744,621231.9904757898,628691.2311451023,25.183728732779176,4,1266.8028823045781,0,0.8040624032931002,0
42461.29062175031,247705.887990758,284911.33657512814,12.969479347054442,4,621.5635650997875,0,0.13503007946544554,0
12490.903762870705,903268.594494484,375438.92170823144,21.771573240850746,13,1190.5307870996576,0,0.17133598821882123,0
24476.353932520593,109909.93974174568,360517.89487838437,25.605883399070006,2,899.6504852816668,0,0.3871696206628217,0
11068.259996561916,843069.272725063,460523.51485991164,10.800309313612267,12,363.81689352232723,0,0.2626419976493827,0
49383.52371975238,88554.25197191036,674359.8239704714,11.502786544088888,12,255.3977368026816,0,0.06349915219000046,0
47203.526390933795,25097.355496998098,782349.1689270831,39.59217304135766,9,74.1360896253369,0,0.6791111605318998,1
1980.9463003116098,235059.43004192231,665082.479480506,15.988667122779809,11,950.926282713143,0,0.5547399030281778,0
35281.702874059265,333044.5409266838,26167.830497481726,48.68381281616446,2,407.0320138315993,0,0.48414756568455075,1
46263.16338760914,626528.7718118712,896839.695148039,21.81986964129226,5,1292.3485012891829,0,0.7649369365647276,1
9036.961502915403,131724.5973610538,581188.7855525105,30.437518677423363,14,1229.6899796440232,1,0.7982620582405724,0
28401.582075325947,437329.93359107495,920246.4938565369,25.197063772754614,5,1035.9819214285349,1,0.4019438460540653,1
45775.25999642621,204263.60210287376,963872.2914208933,24.656161245473967,11,886.7443309285851,0,0.1437601718868522,0
1706.9594695040842,855303.3215470632,467846.7825861227,44.50030260420294,14,1334.536412515959,0,0.3754584298089797,0
34874.039159669526,44966.50795130497,916365.6024362575,4.650976138106771,6,1216.512761340613,0,0.14652618821993457,0
14874.476878553813,355937.7266885211,365385.63913097786,17.28674610844452,3,377.11411464858526,0,0.9565614610359033,0
46220.56580687276,631374.0799691089,260378.25478214628,14.30056572679012,7,370.6437390042139,1,0.6580362269175916,1
48553.20167581674,913088.178051939,73630.27265371036,16.300220149122914,5,31.360086356253998,0,0.36547682492997735,0
47213.881790780564,867993.4226938952,451830.4542651217,45.629423048960525,14,706.6251891385542,0,0.9617038528981013,1
23715.968690706613,895191.9995171635,688687.2817370464,3.4944690035517088,14,656.0728243999769,0,0.168562415027661,0
43103.51212295578,62853.29368298209,976835.6682761679,14.169336291697332,6,359.9574957249542,0,0.9953900415243633,0
42229.024432768165,840923.2614634596,521309.27787157387,36.88402136360537,11,1391.5823765548737,0,0.12769659991198068,0
15961.832657430348,779912.5785441191,734474.8318100984,11.937564181037407,12,781.0778464897153,0,0.25013920729300876,0
41447.48455279236,902431.649275619,896147.1525631677,41.65567048994595,6,218.57513437132593,1,0.9942108119945741,1
1860.0116594274762,311576.2672580014,543185.3013731911,16.495895348405192,7,1215.2378269010014,0,0.5369672584082562,0
29817.53122531783,911765.1062733667,166765.2830361136,5.659646369957738,7,639.3434114211733,0,0.2737188354293908,0
11508.141776012275,402641.0850864478,848208.4152000011,25.960749189810016,4,1087.437422107487,0,0.8800348276293266,0
6037.138620006168,634099.6855258,574173.7062434407,25.566740690659312,1,521.2346517648037,0,0.8529384401398619,0
3856.8905494441656,424178.9912069983,758511.2494988489,1.9565646666284353,1,105.58973588900498,0,0.8681846765250508,0
34817.475906148204,427648.4305156512,658477.9276796349,35.895569040954044,1,1427.490893295288,0,0.16634422040443209,1
17000.349438765625,546637.0187949016,61037.506187189836,7.087175989013556,3,1197.0944859212045,0,0.46636874998847366,0
36241.090908722785,355926.7096208225,169114.96362986756,10.671609592406151,13,319.24699175868443,0,0.8025270984957908,0
3277.163476539129,792736.9942692358,286249.75245077646,28.124071310341993,2,1203.1365185564343,0,0.363887069355854,0
15771.36398815221,633638.7354152389,284707.81997659145,44.53903325481853,12,1165.6140246174048,0,0.4955582964764844,0
26979.16970584311,689755.7615389457,839197.7051130463,1.0313060700073873,13,1155.4862673253167,0,0.3637577927250596,0
39538.251010299784,231034.80022176358,598239.3611750389,41.137329724935185,5,357.35476591736165,0,0.046720574826274786,0
15944.437621574176,969575.2884813924,83375.33597746049,37.7072904696571,5,226.49542077140984,0,0.4253360373361603,0
31298.309908086085,660176.0977729653,387198.573698351,8.084607467298705,5,739.2489459234693,0,0.9201614939043523,0
44300.027634326994,197195.8645303916,556330.6854349888,18.652280300282914,3,1015.8637831835599,0,0.1546094990632475,0
30797.000777233407,750490.2434710338,251502.82996727014,45.298592628123515,4,688.1920974063307,0,0.47913912789263324,1
11655.644142934152,173714.1032076227,39833.8961246365,7.319294651081498,13,607.9433849897424,0,0.28173771126163905,0
1229.7950700113356,63384.896299508386,380263.7392771824,5.568037948542981,10,666.5597915219281,0,0.7463170776660752,0
43506.24270630749,527553.3961458344,461188.9005769668,36.76065081837861,5,1375.028432833334,0,0.811881960623866,1
1073.257848410853,553523.9541623472,904764.9419153337,23.545761368839813,3,1331.1365580418567,0,0.8225875212254045,0
43736.33661748313,188965.57473159858,908366.1657335721,14.206070682702343,6,1352.380838892123,0,0.4675219212939161,0
26451.567330020327,348378.944292159,500402.47238931525,8.593256197946953,8,432.6049894974373,0,0.30812626986404434,0
46953.99424865968,945769.295678697,471494.55751540227,36.111121260759454,6,37.503149310930866,0,0.5356287164590676,1
39941.17395632553,285003.2320874899,640502.0598809099,21.975177217726326,7,1405.7284499144823,0,0.807098387050051,0
49896.72618556154,155568.06076536866,258124.06643862807,11.970212653588607,14,92.96888783780146,0,0.6019218417860712,0
17542.08365443099,992561.9586654541,285714.17883450433,47.169224164861845,3,1354.683307210914,0,0.0336586933348596,0
38361.74256366703,302305.5363804668,2557.852367655267,28.053277169275404,2,719.9666844525672,0,0.5162756302965124,1
20102.526371326014,680253.6731460786,78211.87658297879,17.661398611405797,2,833.3494718919428,0,0.1454592277806116,0
23998.982258992404,231560.18143926637,178503.6313265609,35.98289768336662,1,120.7072067177752,0,0.7427010060623238,0
31378.99810628632,550121.1969863893,640572.7378426995,24.821349292686406,7,1325.1198965429596,0,0.33271626023237677,0
43685.118938175074,386281.98660961556,212657.25674005641,0.47093558514439415,1,217.7715373470493,0,0.24583480837501137,0
49204.332625272764,961579.2611591886,124079.00479996637,42.031521287867506,1,1269.3321801742682,0,0.9200155302200747,1
38415.987959087266,432805.8745504877,616304.7237472899,3.3173549689076545,12,278.46586727707165,0,0.27435414628879773,0
20894.161440545016,584174.1841817242,651750.023585596,49.467675167973745,1,267.9574011805641,0,0.6309421327747194,1
21073.636543830737,944766.2659001471,59673.128225313565,17.486796947897826,13,214.30788306243844,0,0.8251745032396738,0
36881.739256428686,989234.2999379551,772898.0875995222,26.241949143583092,1,226.7692320805455,1,0.4972281889604403,1
11946.469516957433,101658.3640049965,606157.0695929176,49.977131315710196,11,964.6669396967259,0,0.46303204440251855,0
5532.600915438419,834320.7120423889,397065.4435612584,13.460206421925857,10,3.1743580935391513,0,0.9890698478867654,0
17737.56166046242,382116.4941872488,983182.2918306076,23.13348352655818,6,1151.1114126981493,0,0.2357077692751235,0
14369.077192787547,594828.7062056127,10199.35286929341,37.74470488653222,3,1048.5193016132553,0,0.49358586473324906,0
14822.442941594945,375048.0789552455,544851.7277873231,23.34926192525802,2,598.3861037667107,0,0.3693823618513957,0
11688.051474984997,401116.2056547923,159703.40873455556,16.69109995712067,3,1197.1598076348143,0,0.2787050791443082,0
2114.2385499217307,158857.53598511155,329332.76823699055,6.03150846697268,13,1004.3021388123792,0,0.051832737253374006,0
903.5179973233563,572766.4584278659,133202.28351267826,25.652730201831663,8,1398.4216688549216,0,0.5187337193923275,0
49386.24226290422,546715.9459447247,668214.5116084642,27.587261646263105,11,947.7271191307997,1,0.6866522174497038,1
21394.37895545576,189355.78853839985,401571.5934019739,11.641149944609037,10,904.8347030143244,0,0.4675753153953155,0
19222.48909151249,541730.4293339414,986299.5006735065,16.6947259326736,4,151.181671159388,0,0.11230214689552154,0
33985.567661826564,973101.882631086,653847.1173009272,14.931076872106274,7,1284.2742117983116,0,0.15226742193693288,0
10920.511854374558,714408.5958537897,917334.817210665,21.368470654581834,2,899.8048782542346,0,0.36170676639903865,0
47498.55958567176,480982.5595833519,240827.1878328694,39.91191466858248,10,681.6035804734208,0,0.692726059688464,1
39319.387270633444,916083.9855813753,318784.06315415364,16.62881800046024,2,13.706455750212552,0,0.6983173990212875,0
4479.656005589853,575314.3565053059,362682.2394702708,13.622574839240208,7,721.7692951053597,0,0.7187860426560669,0
20884.862981488568,135047.99872780338,838515.0142976985,41.9925720426918,2,841.8399080123779,0,0.4968663720683967,0
43957.124195032615,547509.6478124564,211675.77000294157,40.55428525735153,3,1024.6020625731073,0,0.8645065268619484,1
47237.1537943476,180973.1153658678,946720.7780529445,39.664804964132145,1,244.06198189348262,0,0.23418976934165103,1
23375.40154738099,767504.8387476743,43579.08901125951,37.138295206267486,4,138.31360811541518,0,0.8670998436665912,0
30674.435346643277,967174.2142947083,889858.0143717038,44.4358211267474,9,822.9019460295482,0,0.6230164132747873,0
8360.02696514284,360818.58454333025,451413.8782808661,35.66129811476457,11,1212.3641813298536,0,0.41787928235981564,0
49558.51962058746,434917.8801251945,525898.0340845232,8.469981124878606,12,922.9480706926776,0,0.7828136552556642,0
11591.268352158335,421496.4668386301,997397.4424908039,1.6488313357752027,10,1102.451560408081,0,0.6904746509172084,0
47137.16138901493,285299.9757948819,870047.9803284248,9.093196074773774,6,517.8354954355216,0,0.5258034831060429,0
32485.835983128498,794179.964878631,904021.5908666229,18.231911820012385,8,287.8089943299625,0,0.6923015398595689,0
30390.762375994167,617728.3327469958,585535.0063932518,2.6468085333578473,7,380.89820790095445,0,0.33094796531546167,0
25639.298665715265,64051.55685655961,956341.7825499222,37.85000746895576,8,298.89195757816753,0,0.24016427922387829,0
11541.183887770756,838806.3350231355,687805.4326370095,32.065503476181604,11,1312.3624090073663,0,0.0826195946006375,0
8834.636319955358,187088.23115320728,819327.0324058799,35.89990628509148,1,1336.7788562953376,1,0.3262202928262897,1
11032.105591418065,979151.1617091211,720933.9076317186,4.789454977639568,1,831.7996099541673,0,0.29173276284219374,0
9330.048724591283,376663.13900256576,780914.4308227644,16.438500620715306,12,925.704660872714,1,0.1172360799942751,0
38981.427833602,616449.6471503238,637970.9549201383,22.970526373592143,8,1270.630538995288,0,0.42763251457843654,0
17512.761705744837,77823.6188960304,726408.6164140789,30.129629884618485,6,455.66737873979037,0,0.8071164458616312,0
2901.5554014041845,344663.2746883567,435938.47782459436,40.138559648588604,10,381.8487204929487,0,0.8231104670995488,0
48455.440480739155,802353.9573607814,706867.393438657,48.84687443740094,6,1289.2897714513115,0,0.08832665071975043,1
44190.45638932165,477208.4919532584,276810.55244780384,4.110183788375332,8,270.7137593247147,0,0.7091877923218305,0
46388.336636928696,904603.4835440229,634940.7904398119,32.08220908141309,12,1438.125516041817,0,0.8991070777041876,0
49745.4420540953,575138.4410508071,523752.43251853687,6.742786640762471,4,1147.9880126323226,0,0.01151914569357737,0
8703.023508482169,928572.1953957478,898537.6171905455,14.993510364678714,1,1273.7539711460875,0,0.6729739733913698,0
19818.13852494391,982609.9070125561,673222.8433629973,38.60238047338147,7,379.42391395080665,0,0.9968572508650213,0
37914.34140044753,453894.55951827596,596620.5386255049,49.70492826478554,2,1224.977422764628,0,0.6216711896655363,1
34804.07069650907,565156.572577808,313074.10372011765,26.32400308523678,7,518.9022415630188,0,0.1620301947574323,0
7703.256357929355,834920.6432512698,862803.9182724406,17.655901719157924,8,616.0136381833976,0,0.4064025150284797,0
40793.497918280984,221533.00553581302,54157.690162147774,10.70479293087283,13,931.0395045989038,0,0.015129133040894471,0
11229.784186114666,861629.5737811096,899751.0318120018,39.12663581326571,6,1378.3379390833402,0,0.6184214651889507,0
11198.642564982927,591920.1403772696,652977.5840385652,45.185979378947536,14,776.8227698597867,0,0.9329538699241046,0
26853.351400441745,725500.1353845254,189492.59651013816,42.428931258812455,10,872.9357654136837,1,0.6432735661009521,1
29651.06734273674,79854.02266344521,902995.5023954787,25.484597322420893,2,1297.9456716812647,0,0.476900467405444,0
29008.50952981218,766187.6834534036,326353.98052980204,29.458179376365724,7,331.8476279472033,0,0.2489665233839894,0
4583.427001513766,310786.9045736584,168272.59658427862,41.8310428853825,14,691.8684201864572,0,0.36361247475418623,0
43874.268522892715,805232.276849842,319146.0616049976,46.44271059617166,9,1264.5091146452119,0,0.01859846016169875,0
13287.346129009416,509152.5383027069,961072.3283712808,46.950425823374395,10,1194.3903800601609,0,0.40673393524033274,0
6484.450914927381,274614.33481563313,752758.499306727,34.48892901718597,1,85.70455999046344,0,0.14783479322976034,0
44438.51651265017,952759.6970216541,916793.1321712056,9.584084535662162,6,81.42630796829465,0,0.6002375709170682,0
47783.01839650537,765062.3977114992,298872.03017855965,15.649384040587599,7,1245.5780034575398,0,0.598825710434057,0
43107.75958709988,985686.0738736469,82439.27916105864,13.311181804407202,4,372.1502220551897,0,0.35508339634838915,0
40477.708575496654,364469.89841220377,562755.226939962,8.673785777862324,7,507.04668069310424,0,0.7766345279970991,0
32765.546612144695,649219.6335416387,483000.7733051277,12.537975875466584,3,976.4476987449415,0,0.8101896437263655,0
27547.359956750875,611588.6778637267,720604.783823829,43.49361182063207,10,954.6022380196097,0,0.40853862938564645,0
4358.468127971393,687556.7410688029,542675.1805776781,38.51683261342764,14,1014.1470371618801,0,0.12784068565272455,0
20428.57612140423,38316.56604133082,396466.775476471,2.186840961552589,13,125.89553580449667,0,0.7490148396984593,0
18640.698965445576,291719.3238773741,4685.854078445351,7.3852325470709355,9,863.8759945941773,0,0.49591762345646706,0
12995.091650178707,909337.5737908073,467746.5584057189,49.24131115169972,1,691.9174230830196,0,0.8006379543175377,0
36173.77148329236,423820.05487222684,120642.82032790052,11.298602931295864,13,1159.6908883958968,0,0.24273802976590608,0
24798.827996587752,960643.6790815472,922001.1031054873,31.71965304050999,4,221.59181836803268,0,0.5529279187890894,0
4061.50033322332,213503.17264497577,921706.3305302376,10.278107406299924,8,1012.8178780447907,0,0.12529958575883626,0
11016.958265471068,997423.9734810893,803649.0073774325,11.683497937127484,14,1099.2138768485363,0,0.6345401809720387,0
34166.1055953432,697580.9089595323,157866.66757674416,24.925992783543016,3,1421.9007436561542,0,0.6829771325148729,0
3815.781665920106,776393.4240664878,147438.81373740098,24.383168242416613,6,882.9213212165361,1,0.9493739306352658,0
42561.833633297945,396861.1722025358,563310.2337554167,32.30865202869319,3,372.2236330273031,0,0.8219621364082194,1
24762.374885428577,907008.1212606208,727461.7690985309,8.41016036405558,2,1219.4870768098574,0,0.18640981546377977,0
24034.523000559133,545462.900958622,904539.2695701482,13.135699961938164,12,1146.941557787231,0,0.5098434509394214,0
29624.465155129285,680938.380224635,894034.3754686884,31.207400079844938,8,52.167671788079275,0,0.964509467105706,0
41235.801486598204,94808.271336286,155327.58077675413,4.8702229889601325,4,1090.543391337674,0,0.19963500490904307,0
17396.982303030632,631680.7008928934,995473.9500762209,45.46625193243153,9,994.112451378625,0,0.15234894222941953,0
33904.027466427586,879078.9882621566,156797.4815772305,8.939992772601618,7,346.0994448623973,0,0.3165095600341673,0
28290.940880149596,178283.22821598809,840118.250488804,21.91976346662373,7,849.2478075958677,1,0.8660297484374394,1
13358.743225769373,737725.934634846,586945.5561034011,5.432542099810417,10,757.710321115656,0,0.35189843615628913,0
43932.71301789435,25400.75899465455,678286.4742407157,34.24174367542662,7,382.7425781891887,0,0.7393988338561874,1
39873.326820130336,926203.0165625189,603971.7771525161,16.34605385986689,13,668.4795229967007,0,0.4232921216084722,0
32926.00721457469,982917.1160311863,869682.0424006219,3.681966003088055,4,279.0478292185262,0,0.6324654618737521,0
42530.58063742115,354180.0667980944,637097.6823880592,29.631747429576727,11,228.61185407101542,0,0.23799429878455458,0
43366.03710598052,107073.84971533484,848663.8214806995,49.03342581713318,12,1352.7586741337807,0,0.5060224492636691,0
35421.06520598459,658576.368163145,154367.97873837594,43.54440291916309,1,826.404393092324,0,0.09522128662210394,1
41852.29628489997,29834.51414747906,866706.730746265,35.14469843883109,12,1168.0448824336195,0,0.6204606334347312,0
34876.59836884749,482486.28129718674,992953.3204219603,0.6324606506715569,13,487.4090799153328,0,0.45604492335162816,0
34010.237180297416,271779.17513788654,661506.7949946806,42.993227007569594,3,487.62673302324765,0,0.1895764846183624,1
30934.382796977065,473339.0539528769,976361.1042994448,44.83669330161232,10,720.3696986463256,0,0.541369872594185,0
37638.30481148649,18275.51473835698,219883.53856266872,1.8998687656478552,10,1232.1274475528433,0,0.2945055502774401,0
7938.669213600754,51612.18307070647,829283.1203464469,6.119319237583287,4,1366.653327693762,0,0.28072110109756687,0
44044.72925235443,15975.828843382335,169046.9833697932,22.573142835467326,9,68.77617456451489,0,0.21040907677235732,0
43593.45795198415,619131.870047114,515942.763348248,20.103271541205697,2,672.9787402203402,0,0.8147362594248423,1
1472.0716788976117,560092.9176752085,664034.9914680738,14.721075230051916,11,1260.8180645217399,0,0.8631857434262593,0
41292.57936073249,233157.99853660446,660262.2518935486,9.895932321082345,8,788.4782387103841,0,0.635535861572656,0
6452.204674997525,646643.1289040213,670860.9418520612,27.455442308559746,8,648.9466308175722,0,0.6288254484991918,0
16762.591524414504,884207.2568949751,320924.6930245214,38.566137685520644,1,217.7609786557181,0,0.387687297993209,0
37177.97773201747,277322.10102611367,973721.0970080853,46.85196864466658,1,638.4305063094265,0,0.9173234021530664,1
8046.387203454927,831993.8078789875,6552.993993558686,15.05505007408533,4,1065.1026001959551,0,0.9449674895667896,0
40900.17153571192,662509.1360021816,620998.4487087404,35.16163612046219,7,977.2592319974626,0,0.6826163451223024,1
41608.38755610752,33820.44317298316,866109.7194243278,39.40951587034368,1,632.0690512617153,0,0.33435767605414557,1
25378.3120107042,375149.89582943445,891113.2051513953,23.897982173959225,14,1104.5136510348589,1,0.7012977951353021,0
329.22972712451065,507757.2158590171,720205.4014008323,46.0547362830185,5,855.2407890425997,0,0.489527757085481,0
14359.03627741389,731699.1899547214,574812.2045245202,1.148957838071346,8,395.4307419611784,0,0.18374278912403552,0
30850.176649603352,287130.5582534169,457335.0557494594,45.024035277479186,5,199.6071744743009,1,0.17712019009753022,1
49059.4970395909,982730.1048579323,449515.99491526827,44.62510642929931,6,960.6955955603094,1,0.2013912055624606,1
31594.35821556325,684539.7405050858,425099.1314310648,6.849911477198728,1,252.38948302755185,1,0.6885510337515445,1
12997.581017397348,372813.67716436053,699892.6473544687,21.97114645038448,4,304.55324313584083,1,0.6456133458876676,1
31703.94509794957,97025.03907711201,731208.4395526043,25.793048964973565,8,401.142298837155,0,0.24693990671510613,0
27003.869131995616,181367.76027080993,514762.3488119069,20.09869934639586,6,1365.822068453328,0,0.7595232289836361,0
38994.47130360567,487607.7600551566,740811.7651219324,44.77782170160411,3,979.1763796334403,0,0.9562472139310054,1
5357.962134959651,494695.3549583667,528455.1817514094,35.64926194047028,13,1335.3517523911432,0,0.010143621386068169,0
38053.78484607638,767718.7648213535,97351.7030401564,6.175016023168217,2,352.65574898118257,0,0.1696262423345215,0
27067.91626801875,726176.6255722524,851615.0694596618,46.325424566988865,3,886.8506343795272,0,0.7198742515995562,1
48149.970272911145,201273.0385178173,870480.4520715907,2.3085939795480237,9,969.5431141069062,1,0.6898379178678491,1
17100.189580273916,594956.620558265,266461.21739459736,29.78335705792204,9,1368.8403928827422,0,0.22354529298673242,0
31634.768437766066,20621.80074288833,786433.414591116,26.134391247585885,13,672.3169789442801,0,0.7888825607153169,0
46602.08499444577,398547.39938433334,511170.99873783335,3.620310128748949,4,925.6933940578444,1,0.11567862704288667,1
5134.461302254056,764105.2405716057,124027.18012357617,34.79207837393186,4,1263.7389021992155,0,0.5730246331694062,0
46862.05207695019,399508.5932871665,397998.69573683187,48.12823894669388,11,204.09070766926544,0,0.5668507564605151,1
34397.40725781766,835596.2398014242,76551.95827675043,22.922270537454313,13,1311.4815644220694,1,0.7217820085130177,1
3401.1745846675435,976155.2901252815,786466.9957789595,25.6950254107698,2,472.90524817098344,0,0.8550688894341761,0
15055.168711671344,607212.6026993657,196233.46277342323,19.194107959353623,14,618.0909606231054,0,0.8606892868274072,0
35411.52271137763,145004.0763417566,164391.9011116902,43.7606780265806,7,726.5824157598024,0,0.7151902829060206,1
3376.856567423897,379677.20790541073,208537.63154717654,46.389779912160876,1,1033.1728462204642,0,0.8502228382814327,0
29112.7013042119,9483.355068375166,226131.01273982873,19.854330907053463,5,226.8311215200279,1,0.8157045632374093,1
17300.694017078305,602725.9238407527,673952.1810365596,44.54375697542002,2,986.928299585482,0,0.9009763772240269,0
31049.56673319618,821568.5009737982,638600.9821095195,10.218543294625732,9,137.15335510946963,0,0.14332518976630482,0
2296.6442702875174,629940.078923043,129336.62411160173,22.893884482384813,7,551.5107500913068,0,0.08783067741078887,0
43578.12493955729,786086.2291834499,724419.1861024001,12.595903882870912,12,890.6736040862563,0,0.7327771071942273,0
48674.71356917807,799903.9272758866,349057.103042449,11.1951045364442,11,202.31077935832144,0,0.45391319160828636,0
48444.203985731714,851012.5762174637,457472.730703548,42.84998181297372,10,961.6037175483791,0,0.833680493932569,1
